#pressure,20mbar,,,,,,,,
#age,10Gyr,,,,,,,,
#metallicity,50x,,,,,,,,
flux (F_e),core mass (M_e),0.10%,0.20%,0.50%,1%,2%,5%,10%,20%
1,1,1.33,1.36,1.46,,,,,
1,2,1.43,1.46,1.57,1.69,1.88,2.26,2.76,
1,3,1.54,1.57,1.68,1.79,1.94,2.29,2.74,3.49
1,4,1.62,1.67,1.76,1.87,2.02,2.35,2.77,3.46
1,5,1.7,1.74,1.83,1.94,2.09,2.41,2.82,3.47
1,6,1.76,1.81,1.9,2,2.15,2.47,2.86,3.49
1,8,1.88,1.92,2.01,2.11,2.27,2.57,2.94,3.55
1,10,1.97,2.01,2.1,2.22,2.36,2.65,3.02,3.62
1,13,2.08,2.13,2.24,2.34,2.48,2.77,3.14,3.73
1,16,2.18,2.23,2.35,2.45,2.58,2.87,3.23,3.82
1,20,2.29,2.37,2.47,2.57,2.71,2.99,3.34,3.93
10,1,,,,,,,,
10,2,1.58,1.6,1.7,,,,,
10,3,1.64,1.66,1.77,1.89,2.07,2.46,,
10,4,1.7,1.74,1.83,1.95,2.12,2.48,2.94,3.69
10,5,1.76,1.8,1.9,2.01,2.17,2.52,2.95,3.65
10,6,1.82,1.86,1.95,2.06,2.22,2.56,2.98,3.64
10,8,1.92,1.96,2.06,2.17,2.33,2.64,3.04,3.67
10,10,2,2.05,2.15,2.26,2.41,2.72,3.1,3.72
10,13,2.11,2.16,2.27,2.38,2.52,2.82,3.2,3.8
10,16,2.21,2.26,2.38,2.48,2.62,2.92,3.29,3.88
10,20,2.31,2.39,2.5,2.6,2.74,3.03,3.39,3.98
100,1,,,,,,,,
100,2,,,,,,,,
100,3,1.79,,,,,,,
100,4,1.84,1.85,1.96,2.1,2.29,,,
100,5,1.87,1.9,2.01,2.13,2.31,2.71,,
100,6,1.9,1.95,2.05,2.17,2.35,2.72,3.19,
100,8,1.99,2.03,2.14,2.26,2.43,2.77,3.2,3.88
100,10,2.06,2.11,2.22,2.34,2.5,2.82,3.24,3.89
100,13,2.16,2.21,2.34,2.45,2.6,2.91,3.31,3.94
100,16,2.25,2.32,2.43,2.54,2.69,3,3.38,4
100,20,2.36,2.44,2.55,2.66,2.8,3.09,3.47,4.08
1000,1,,,,,,,,
1000,2,,,,,,,,
1000,3,,,,,,,,
1000,4,,,,,,,,
1000,5,,,,,,,,
1000,6,2.1,,,,,,,
1000,8,2.16,2.23,2.37,2.53,,,,
1000,10,2.21,2.3,2.43,2.57,2.76,3.15,,
1000,13,2.32,2.4,2.52,2.64,2.81,3.18,3.64,
1000,16,2.41,2.49,2.6,2.71,2.87,3.22,3.66,4.37
1000,20,2.52,2.59,2.69,2.79,2.95,3.29,3.71,4.4
